city,timestamp,temperature,season
New York,2010-08-07,31.182393681503882,summer
New York,2010-08-08,27.31175204915525,summer
New York,2010-08-09,19.599593960831964,summer
New York,2010-08-10,20.71586668389959,summer
New York,2010-08-11,32.73811376705799,summer
New York,2010-08-12,23.054103996128227,summer
New York,2010-08-13,25.25172297036647,summer
New York,2010-08-14,23.425833371448263,summer
New York,2010-08-15,18.911873496958815,summer
New York,2010-08-16,22.422750146230936,summer
New York,2010-08-17,27.853382301792017,summer
New York,2010-08-18,14.35124198013144,summer
New York,2010-08-19,16.97506432912825,summer
New York,2010-08-20,23.304358060154982,summer
New York,2010-08-21,20.14565570266587,summer
New York,2010-08-22,31.065817389445527,summer
New York,2010-08-23,31.213697383486974,summer
New York,2010-08-24,36.23047035035029,summer
New York,2010-08-25,24.5659135199683,summer
New York,2010-08-26,16.843661677198945,summer
New York,2010-08-27,18.1365780467352,summer
New York,2010-08-28,25.2086054305371,summer
New York,2010-08-29,30.714243835964176,summer
New York,2010-08-30,25.53773759966673,summer
New York,2010-08-31,24.96316717735188,summer
New York,2010-09-01,12.417126566831163,autumn
New York,2010-09-02,21.60314758521701,autumn
New York,2010-09-03,18.813628284201506,autumn
New York,2010-09-04,16.08154431586223,autumn
New York,2010-09-05,11.049592961114445,autumn
New York,2010-09-06,21.09095054928283,autumn
New York,2010-09-07,3.7418522049308827,autumn
New York,2010-09-08,17.6523422341669,autumn
New York,2010-09-09,15.631093403506855,autumn
New York,2010-09-10,13.928953633266548,autumn
New York,2010-09-11,14.645170069740013,autumn
New York,2010-09-12,14.2428125023083,autumn
New York,2010-09-13,16.441622421815424,autumn
New York,2010-09-14,12.918134534007926,autumn
New York,2010-09-15,19.55923414238489,autumn
New York,2010-09-16,15.837224647079012,autumn
New York,2010-09-17,16.059251521635243,autumn
New York,2010-09-18,11.941750218238747,autumn
New York,2010-09-19,12.759034317950798,autumn
New York,2010-09-20,15.65709298625929,autumn
New York,2010-09-21,19.708285384477996,autumn
New York,2010-09-22,8.20137787922535,autumn
New York,2010-09-23,6.783102536940881,autumn
New York,2010-09-24,10.882676182655029,autumn
New York,2010-09-25,20.53016555222546,autumn
New York,2010-09-26,21.630704046628317,autumn
New York,2010-09-27,18.734959100556942,autumn
New York,2010-09-28,17.10135473236161,autumn
New York,2010-09-29,6.5539663430620845,autumn
New York,2010-09-30,16.693767157127873,autumn
New York,2010-10-01,8.435838008892478,autumn
New York,2010-10-02,13.411767060802962,autumn
New York,2010-10-03,12.996488508747273,autumn
New York,2010-10-04,19.774986204972492,autumn
New York,2010-10-05,11.691693796559145,autumn
New York,2010-10-06,22.41215906526646,autumn
New York,2010-10-07,6.258398697904582,autumn
New York,2010-10-08,19.17308456455134,autumn
New York,2010-10-09,19.355449412125193,autumn
New York,2010-10-10,15.935473168519053,autumn
New York,2010-10-11,16.80584549606433,autumn
New York,2010-10-12,24.40850252256108,autumn
New York,2010-10-13,7.306560282916729,autumn
New York,2010-10-14,15.92747546939309,autumn
New York,2010-10-15,12.394801833612366,autumn
New York,2010-10-16,17.86765474959655,autumn
New York,2010-10-17,5.686364483208019,autumn
New York,2010-10-18,18.556192361622557,autumn
New York,2010-10-19,21.387047449680303,autumn
New York,2010-10-20,9.370346460862853,autumn
New York,2010-10-21,6.6349394642057735,autumn
New York,2010-10-22,12.27707044921414,autumn
New York,2010-10-23,9.532949428756757,autumn
New York,2010-10-24,21.050345059559028,autumn
New York,2010-10-25,13.309688328253939,autumn
New York,2010-10-26,14.19746495971936,autumn
New York,2010-10-27,14.696717371379755,autumn
New York,2010-10-28,11.641470992506454,autumn
New York,2010-10-29,16.392778997766715,autumn
New York,2010-10-30,16.657607401417362,autumn
New York,2010-10-31,12.202265374356289,autumn
New York,2010-11-01,13.867522117651585,autumn
New York,2010-11-02,16.963142862594832,autumn
New York,2010-11-03,17.65817952767642,autumn
New York,2010-11-04,15.249542341322732,autumn
New York,2010-11-05,12.1800378128037,autumn
New York,2010-11-06,14.706503263852719,autumn
New York,2010-11-07,21.75372886032917,autumn
New York,2010-11-08,15.864991513733555,autumn
New York,2010-11-09,13.107618520676075,autumn
New York,2010-11-10,14.34129635159001,autumn
New York,2010-11-11,14.907444672550236,autumn
New York,2010-11-12,13.791119940049647,autumn
New York,2010-11-13,24.916628865532164,autumn
New York,2010-11-14,12.828402043599585,autumn
New York,2010-11-15,14.33657470910274,autumn
New York,2010-11-16,9.486162636733248,autumn
New York,2010-11-17,17.2337932630578,autumn
New York,2010-11-18,20.933643939522753,autumn
New York,2010-11-19,11.209976149326133,autumn
New York,2010-11-20,17.06831473496701,autumn
New York,2010-11-21,16.067603131275025,autumn
New York,2010-11-22,18.46530149023877,autumn
New York,2010-11-23,17.57317783170646,autumn
New York,2010-11-24,11.561754131054567,autumn
New York,2010-11-25,13.826939476946437,autumn
New York,2010-11-26,10.619661091178909,autumn
New York,2010-11-27,23.87393112001111,autumn
New York,2010-11-28,13.034843460846185,autumn
New York,2010-11-29,16.7066484178415,autumn
New York,2010-11-30,19.3471064656249,autumn
New York,2010-12-01,-1.563989781258062,winter
New York,2010-12-02,-4.173899685498766,winter
New York,2010-12-03,-10.4068280606091,winter
New York,2010-12-04,4.641789907446346,winter
New York,2010-12-05,1.7015722633182964,winter
New York,2010-12-06,-0.9053893319488259,winter
New York,2010-12-07,-7.6291812860243144,winter
New York,2010-12-08,4.751640409639917,winter
New York,2010-12-09,-5.4177221396134225,winter
New York,2010-12-10,-6.346865312416141,winter
New York,2010-12-11,-0.07821338717406771,winter
New York,2010-12-12,3.7968020122206974,winter
New York,2010-12-13,-3.12773890229932,winter
New York,2010-12-14,6.617164192180481,winter
New York,2010-12-15,2.0502339125248064,winter
New York,2010-12-16,-0.7862613236935583,winter
New York,2010-12-17,-3.3439420509412567,winter
New York,2010-12-18,3.9943252795311377,winter
New York,2010-12-19,-5.51283908673431,winter
New York,2010-12-20,0.2860639295312129,winter
New York,2010-12-21,8.504581309185772,winter
New York,2010-12-22,-5.860518622865577,winter
New York,2010-12-23,6.599002645252491,winter
New York,2010-12-24,-4.914436734695799,winter
New York,2010-12-25,3.8964080004551467,winter
New York,2010-12-26,2.869247665345106,winter
New York,2010-12-27,-1.7502702585251986,winter
New York,2010-12-28,-3.3564321156413888,winter
New York,2010-12-29,7.091004552136935,winter
New York,2010-12-30,-10.26922339348744,winter
New York,2010-12-31,6.304420881780447,winter
New York,2011-01-01,1.4853725639768,winter
New York,2011-01-02,0.19478515441004185,winter
New York,2011-01-03,-6.1309477900075136,winter
New York,2011-01-04,1.7008055201410697,winter
New York,2011-01-05,6.458223409545452,winter
New York,2011-01-06,0.36301817405830905,winter
New York,2011-01-07,5.859572737249179,winter
New York,2011-01-08,0.7620739808101175,winter
New York,2011-01-09,-1.0454859920460762,winter
New York,2011-01-10,-0.379942238524255,winter
New York,2011-01-11,2.408337643933201,winter
New York,2011-01-12,4.312030665931124,winter
New York,2011-01-13,-9.469751967766351,winter
New York,2011-01-14,1.0607882730702671,winter
New York,2011-01-15,-2.739655617192877,winter
New York,2011-01-16,-5.289468620469567,winter
New York,2011-01-17,-0.356728121157662,winter
New York,2011-01-18,-0.4401093154893101,winter
New York,2011-01-19,4.609852511671081,winter
New York,2011-01-20,-5.430043235099862,winter
New York,2011-01-21,-1.5485901185862063,winter
New York,2011-01-22,1.1445799714496387,winter
New York,2011-01-23,-5.30742426102721,winter
New York,2011-01-24,-3.09429539510987,winter
New York,2011-01-25,-1.4356469894394406,winter
New York,2011-01-26,-0.08768728449581281,winter
New York,2011-01-27,-13.2527110996193,winter
New York,2011-01-28,0.5195062959610437,winter
New York,2011-01-29,-1.1865493700824281,winter
New York,2011-01-30,11.754826606159023,winter
New York,2011-01-31,2.282127921939488,winter
New York,2011-02-01,-8.539610761063592,winter
New York,2011-02-02,-2.3271385185220708,winter
New York,2011-02-03,1.8332412174477626,winter
New York,2011-02-04,3.63365891675713,winter
New York,2011-02-05,0.39701757811496735,winter
New York,2011-02-06,-2.9199364947752087,winter
New York,2011-02-07,4.53428881241733,winter
New York,2011-02-08,-0.3340863072565604,winter
New York,2011-02-09,1.1961218023453328,winter
New York,2011-02-10,2.4987983675902186,winter
New York,2011-02-11,2.983707579140673,winter
New York,2011-02-12,1.1361997335175982,winter
New York,2011-02-13,4.566711459744409,winter
New York,2011-02-14,-4.347897407819544,winter
New York,2011-02-15,2.2909510259973485,winter
New York,2011-02-16,-2.9138843950289814,winter
New York,2011-02-17,0.1830110879747689,winter
New York,2011-02-18,2.3536934195843644,winter
New York,2011-02-19,10.01043170665028,winter
New York,2011-02-20,1.8854410173182725,winter
New York,2011-02-21,-4.719740977092374,winter
New York,2011-02-22,10.048669531390859,winter
New York,2011-02-23,3.8803026710999196,winter
New York,2011-02-24,12.294699738632547,winter
New York,2011-02-25,6.295581873211493,winter
New York,2011-02-26,4.571877759041812,winter
New York,2011-02-27,3.2023345326248047,winter
New York,2011-02-28,0.2857095105822911,winter
New York,2011-03-01,13.933545203717024,spring
New York,2011-03-02,13.282567566444463,spring
New York,2011-03-03,3.611106893691325,spring
New York,2011-03-04,9.801125879285308,spring
New York,2011-03-05,10.043674731667473,spring
New York,2011-03-06,12.084086928491544,spring
New York,2011-03-07,12.249434666359567,spring
New York,2011-03-08,20.508069085247413,spring
New York,2011-03-09,15.105946079284575,spring
New York,2011-03-10,6.964214122595941,spring
New York,2011-03-11,0.24557706721970618,spring
New York,2011-03-12,6.761222326471827,spring
New York,2011-03-13,3.845924687427246,spring
New York,2011-03-14,7.758084387712094,spring
New York,2011-03-15,8.313004887270253,spring
New York,2011-03-16,11.887706498647804,spring
New York,2011-03-17,6.502078186865803,spring
New York,2011-03-18,15.461664405851677,spring
New York,2011-03-19,1.3316477608614292,spring
New York,2011-03-20,12.182371256954646,spring
New York,2011-03-21,5.915060166182505,spring
New York,2011-03-22,17.215071194793993,spring
New York,2011-03-23,14.502260642865593,spring
New York,2011-03-24,5.586149456233906,spring
New York,2011-03-25,-0.202678210548493,spring
New York,2011-03-26,13.21962224336862,spring
New York,2011-03-27,11.84794129069358,spring
New York,2011-03-28,3.548489980033965,spring
New York,2011-03-29,16.03695224194274,spring
New York,2011-03-30,4.536377377109235,spring
New York,2011-03-31,14.417894935670958,spring
New York,2011-04-01,8.499157213795305,spring
New York,2011-04-02,10.406396656888493,spring
New York,2011-04-03,7.896270568455759,spring
New York,2011-04-04,4.394789876469511,spring
New York,2011-04-05,7.072177671132938,spring
New York,2011-04-06,6.7357767325651094,spring
New York,2011-04-07,6.4531732026462025,spring
New York,2011-04-08,13.226443035120884,spring
New York,2011-04-09,9.566839763407431,spring
New York,2011-04-10,15.15234227691871,spring
New York,2011-04-11,7.433774001760136,spring
New York,2011-04-12,11.904356962916637,spring
New York,2011-04-13,7.944731771218569,spring
New York,2011-04-14,14.6977763942127,spring
New York,2011-04-15,11.894830549722842,spring
New York,2011-04-16,6.271693312671955,spring
New York,2011-04-17,16.131158449582554,spring
New York,2011-04-18,15.89916908231076,spring
New York,2011-04-19,5.631440966278207,spring
New York,2011-04-20,4.1743644940421785,spring
New York,2011-04-21,8.053494336155053,spring
New York,2011-04-22,13.340430923137575,spring
New York,2011-04-23,9.014123390825993,spring
New York,2011-04-24,9.021257913114734,spring
New York,2011-04-25,5.903431908369888,spring
New York,2011-04-26,11.856610518601032,spring
New York,2011-04-27,8.824679374314213,spring
New York,2011-04-28,6.651927224267761,spring
New York,2011-04-29,5.720359334382614,spring
New York,2011-04-30,11.789184968054869,spring
New York,2011-05-01,9.05868853295462,spring
New York,2011-05-02,13.858801269652927,spring
New York,2011-05-03,16.532764069698523,spring
New York,2011-05-04,14.888210046805995,spring
New York,2011-05-05,10.890539592708278,spring
New York,2011-05-06,21.22985281357482,spring
New York,2011-05-07,18.37219270552324,spring
New York,2011-05-08,7.5991731527805815,spring
New York,2011-05-09,1.670087514410577,spring
New York,2011-05-10,14.119992094316789,spring
New York,2011-05-11,1.4273307336642898,spring
New York,2011-05-12,2.522089813267417,spring
New York,2011-05-13,5.2955135141636465,spring
New York,2011-05-14,8.131330170357844,spring
New York,2011-05-15,6.42803625856816,spring
New York,2011-05-16,6.431260520445246,spring
New York,2011-05-17,17.82833302063092,spring
New York,2011-05-18,6.007551611927685,spring
New York,2011-05-19,3.892814774924849,spring
New York,2011-05-20,10.174167660915908,spring
New York,2011-05-21,1.4773559994552077,spring
New York,2011-05-22,17.163747540010448,spring
New York,2011-05-23,7.338247725174626,spring
New York,2011-05-24,9.374978994629426,spring
New York,2011-05-25,7.62313916371261,spring
New York,2011-05-26,13.246330004598121,spring
New York,2011-05-27,13.141535620449591,spring
New York,2011-05-28,11.537515300048913,spring
New York,2011-05-29,8.600611936587496,spring
New York,2011-05-30,10.660343591901228,spring
New York,2011-05-31,14.50914367014338,spring
New York,2011-06-01,25.08947519144797,summer
New York,2011-06-02,21.692926001243514,summer
New York,2011-06-03,26.01215245856448,summer
New York,2011-06-04,28.34259816871764,summer
New York,2011-06-05,11.112627321772987,summer
New York,2011-06-06,26.927130166096184,summer
New York,2011-06-07,27.92049781104596,summer
New York,2011-06-08,20.581499644935334,summer
New York,2011-06-09,26.273614275271605,summer
New York,2011-06-10,15.895015625078695,summer
New York,2011-06-11,16.342028536570403,summer
New York,2011-06-12,28.819099588676128,summer
New York,2011-06-13,20.113049393775214,summer
New York,2011-06-14,21.236156032542414,summer
New York,2011-06-15,26.71182535456128,summer
New York,2011-06-16,24.474871230692276,summer
New York,2011-06-17,25.31487676979524,summer
New York,2011-06-18,26.992641271907047,summer
New York,2011-06-19,28.057687957429692,summer
New York,2011-06-20,22.12324559303526,summer
New York,2011-06-21,24.667307671093837,summer
New York,2011-06-22,19.952903169661777,summer
New York,2011-06-23,22.78255946937561,summer
New York,2011-06-24,23.40457444853679,summer
New York,2011-06-25,28.46607698022163,summer
New York,2011-06-26,21.44669400234868,summer
New York,2011-06-27,33.212674326911554,summer
New York,2011-06-28,24.204919265946973,summer
New York,2011-06-29,29.706614641642247,summer
New York,2011-06-30,27.031017929882452,summer
New York,2011-07-01,16.73206447209042,summer
New York,2011-07-02,26.940046484636806,summer
New York,2011-07-03,20.781023390473862,summer
New York,2011-07-04,12.397525394724973,summer
New York,2011-07-05,30.553665638176433,summer
New York,2011-07-06,27.712544687412162,summer
New York,2011-07-07,28.85561990776118,summer
New York,2011-07-08,30.7251987174913,summer
New York,2011-07-09,28.25533325903608,summer
New York,2011-07-10,23.092561406739303,summer
New York,2011-07-11,23.797399753483695,summer
New York,2011-07-12,16.92460023708404,summer
New York,2011-07-13,20.801411936547964,summer
New York,2011-07-14,21.62012281864133,summer
New York,2011-07-15,29.642794619024173,summer
New York,2011-07-16,32.704552073042045,summer
New York,2011-07-17,33.082800721354786,summer
New York,2011-07-18,31.31870925744881,summer
New York,2011-07-19,20.212060720369927,summer
New York,2011-07-20,29.29785950808583,summer
New York,2011-07-21,26.286027407096263,summer
New York,2011-07-22,23.9006736635324,summer
New York,2011-07-23,30.27811525410001,summer
New York,2011-07-24,29.24552091666511,summer
New York,2011-07-25,19.2453814710608,summer
New York,2011-07-26,31.118234274054956,summer
New York,2011-07-27,23.31281599174116,summer
New York,2011-07-28,23.30124951865927,summer
New York,2011-07-29,30.413436786840204,summer
New York,2011-07-30,29.356420808981788,summer
New York,2011-07-31,25.49019037565321,summer
New York,2011-08-01,26.300556854993374,summer
New York,2011-08-02,22.86303269134092,summer
New York,2011-08-03,22.718960161929004,summer
New York,2011-08-04,24.586737746581623,summer
New York,2011-08-05,29.605627125464768,summer
New York,2011-08-06,30.931942753651903,summer
New York,2011-08-07,29.41467625060213,summer
New York,2011-08-08,25.852591785341858,summer
New York,2011-08-09,22.729255316346823,summer
New York,2011-08-10,39.570578843909736,summer
New York,2011-08-11,21.22084636011433,summer
New York,2011-08-12,27.155538310831343,summer
New York,2011-08-13,27.2911912452996,summer
New York,2011-08-14,23.802428655798856,summer
New York,2011-08-15,23.68527040852903,summer
New York,2011-08-16,23.268708361309404,summer
New York,2011-08-17,30.371879118146367,summer
New York,2011-08-18,21.286930949377926,summer
New York,2011-08-19,23.625055370635785,summer
New York,2011-08-20,34.38939399641712,summer
New York,2011-08-21,23.711209676272386,summer
New York,2011-08-22,18.361551280283457,summer
New York,2011-08-23,23.13967046910629,summer
New York,2011-08-24,19.521101461507236,summer
New York,2011-08-25,27.275568616312942,summer
New York,2011-08-26,27.895896809549406,summer
New York,2011-08-27,21.751385715395827,summer
New York,2011-08-28,32.26979888827549,summer
New York,2011-08-29,27.62397785137214,summer
New York,2011-08-30,25.322068017252935,summer
New York,2011-08-31,23.168138758628107,summer
New York,2011-09-01,18.344045510472668,autumn
New York,2011-09-02,15.96006541870964,autumn
New York,2011-09-03,13.361211740977494,autumn
New York,2011-09-04,14.497814610900251,autumn
New York,2011-09-05,16.42080519396586,autumn
New York,2011-09-06,15.016202360095816,autumn
New York,2011-09-07,13.303361033745489,autumn
New York,2011-09-08,18.49648417997294,autumn
New York,2011-09-09,16.350135350272698,autumn
New York,2011-09-10,18.39142282649522,autumn
New York,2011-09-11,14.324710475841483,autumn
New York,2011-09-12,15.99529291950161,autumn
New York,2011-09-13,9.185959418403648,autumn
New York,2011-09-14,15.09095209774334,autumn
New York,2011-09-15,20.097171141537437,autumn
New York,2011-09-16,7.066675699625095,autumn
New York,2011-09-17,17.117055844616914,autumn
New York,2011-09-18,15.293303277975678,autumn
New York,2011-09-19,13.480733330415013,autumn
New York,2011-09-20,19.742326866397118,autumn
New York,2011-09-21,18.65596562438416,autumn
New York,2011-09-22,7.353047898188592,autumn
New York,2011-09-23,3.634961300962715,autumn
New York,2011-09-24,18.330522282401105,autumn
New York,2011-09-25,17.453540997640673,autumn
New York,2011-09-26,16.23648903091335,autumn
New York,2011-09-27,9.14213850755985,autumn
New York,2011-09-28,32.425605188187305,autumn
New York,2011-09-29,16.744981994416516,autumn
New York,2011-09-30,22.427474895604007,autumn
New York,2011-10-01,14.297802960131516,autumn
New York,2011-10-02,8.992209290287814,autumn
New York,2011-10-03,10.684440503347364,autumn
New York,2011-10-04,21.156236386283172,autumn
New York,2011-10-05,9.816839243263704,autumn
New York,2011-10-06,15.146624354799323,autumn
New York,2011-10-07,17.60128671716472,autumn
New York,2011-10-08,10.261789802876521,autumn
New York,2011-10-09,10.379601444777455,autumn
New York,2011-10-10,7.313495210184099,autumn
New York,2011-10-11,8.882009705454912,autumn
New York,2011-10-12,17.803744696552585,autumn
New York,2011-10-13,17.12724128288558,autumn
